date,trich,feelings,needs
01/12/2021,1,troubled,contribution of life
01/12/2021,1,troubled,self honesty limits bound
01/12/2021,1,troubled,authenticity
01/12/2021,1,troubled,water
01/12/2021,1,troubled,air
01/12/2021,1,irritated,meaning
01/12/2021,1,irritated,support
01/12/2021,1,irritated,purpose
01/12/2021,1,irritated,autonomy
01/12/2021,1,irritated,ease
01/12/2021,1,irritated,celebration of life fulfilled
01/12/2021,1,irritated,contribution of life
01/12/2021,1,irritated,self honesty limits bound
01/12/2021,1,irritated,authenticity
01/12/2021,1,irritated,water
01/12/2021,1,irritated,air
01/12/2021,1,unsteady,meaning
01/12/2021,1,unsteady,support
01/12/2021,1,unsteady,purpose
01/12/2021,1,unsteady,autonomy
01/12/2021,1,unsteady,ease
01/12/2021,1,unsteady,celebration of life fulfilled
01/12/2021,1,unsteady,contribution of life
01/12/2021,1,unsteady,self honesty limits bound
01/12/2021,1,unsteady,authenticity
01/12/2021,1,unsteady,water
01/12/2021,1,unsteady,air
01/12/2021,1,concerned,meaning
01/12/2021,1,concerned,support
01/12/2021,1,concerned,purpose
01/12/2021,1,concerned,autonomy
01/12/2021,1,concerned,ease
01/12/2021,1,concerned,celebration of life fulfilled
01/12/2021,1,concerned,contribution of life
01/12/2021,1,concerned,self honesty limits bound
01/12/2021,1,concerned,authenticity
01/12/2021,1,concerned,water
01/12/2021,1,concerned,air
01/12/2021,1,disturbed,meaning
01/12/2021,1,disturbed,support
01/12/2021,1,disturbed,purpose
01/12/2021,1,disturbed,autonomy
01/12/2021,1,disturbed,ease
01/12/2021,1,disturbed,celebration of life fulfilled
01/12/2021,1,disturbed,contribution of life
01/12/2021,1,disturbed,self honesty limits bound
01/12/2021,1,disturbed,authenticity
01/12/2021,1,disturbed,water
01/12/2021,1,disturbed,air
01/12/2021,1,sad,meaning
01/12/2021,1,sad,support
01/12/2021,1,sad,purpose
01/12/2021,1,sad,autonomy
01/12/2021,1,sad,ease
01/12/2021,1,sad,celebration of life fulfilled
01/12/2021,1,sad,contribution of life
01/12/2021,1,sad,self honesty limits bound
01/12/2021,1,sad,authenticity
01/12/2021,1,sad,water
01/12/2021,1,sad,air
01/12/2021,1,moved,meaning
01/12/2021,1,moved,support
01/12/2021,1,moved,purpose
01/12/2021,1,moved,autonomy
01/12/2021,1,moved,ease
01/12/2021,1,moved,celebration of life fulfilled
01/12/2021,1,moved,contribution of life
01/12/2021,1,moved,self honesty limits bound
01/12/2021,1,moved,authenticity
01/12/2021,1,moved,water
01/12/2021,1,moved,air
01/12/2021,1,panicky,meaning
01/12/2021,1,panicky,support
01/12/2021,1,panicky,purpose
01/12/2021,1,panicky,autonomy
01/12/2021,1,panicky,ease
01/12/2021,1,panicky,celebration of life fulfilled
01/12/2021,1,panicky,contribution of life
01/12/2021,1,panicky,self honesty limits bound
01/12/2021,1,panicky,authenticity
01/12/2021,1,panicky,water
01/12/2021,1,panicky,air
01/12/2021,1,upset,meaning
01/12/2021,1,upset,support
01/12/2021,1,upset,purpose
01/12/2021,1,upset,autonomy
01/12/2021,1,upset,ease
01/12/2021,1,upset,celebration of life fulfilled
01/12/2021,1,upset,contribution of life
01/12/2021,1,upset,self honesty limits bound
01/12/2021,1,upset,authenticity
01/12/2021,1,upset,water
01/12/2021,1,upset,air
01/12/2021,1,scared,meaning
01/12/2021,1,scared,support
01/12/2021,1,scared,purpose
01/12/2021,1,scared,autonomy
01/12/2021,1,scared,ease
01/12/2021,1,scared,celebration of life fulfilled
01/12/2021,1,scared,contribution of life
01/12/2021,1,scared,self honesty limits bound
01/12/2021,1,scared,authenticity
01/12/2021,1,scared,water
01/12/2021,1,scared,air
01/12/2021,1,stimulated,meaning
01/12/2021,1,stimulated,support
01/12/2021,1,stimulated,purpose
01/12/2021,1,stimulated,autonomy
01/12/2021,1,stimulated,ease
01/12/2021,1,stimulated,celebration of life fulfilled
01/12/2021,1,stimulated,contribution of life
01/12/2021,1,stimulated,self honesty limits bound
01/12/2021,1,stimulated,authenticity
01/12/2021,1,stimulated,water
01/12/2021,1,stimulated,air
01/12/2021,1,aggravated,meaning
01/12/2021,1,aggravated,support
01/12/2021,1,aggravated,purpose
01/12/2021,1,aggravated,autonomy
01/12/2021,1,aggravated,ease
01/12/2021,1,aggravated,celebration of life fulfilled
01/12/2021,1,aggravated,contribution of life
01/12/2021,1,aggravated,self honesty limits bound
01/12/2021,1,aggravated,authenticity
01/12/2021,1,aggravated,water
01/12/2021,1,aggravated,air
01/12/2021,1,irked,meaning
01/12/2021,1,irked,support
01/12/2021,1,irked,purpose
01/12/2021,1,irked,autonomy
01/12/2021,1,irked,ease
01/12/2021,1,irked,celebration of life fulfilled
01/12/2021,1,irked,contribution of life
01/12/2021,1,irked,self honesty limits bound
01/12/2021,1,irked,authenticity
01/12/2021,1,irked,water
01/12/2021,1,irked,air
01/12/2021,1,sensitive,meaning
01/12/2021,1,sensitive,support
01/12/2021,1,sensitive,purpose
01/12/2021,1,sensitive,autonomy
01/12/2021,1,sensitive,ease
01/12/2021,1,sensitive,celebration of life fulfilled
01/12/2021,1,sensitive,contribution of life
01/12/2021,1,sensitive,self honesty limits bound
01/12/2021,1,sensitive,authenticity
01/12/2021,1,sensitive,water
01/12/2021,1,sensitive,air
01/12/2021,1,weary,meaning
01/12/2021,1,weary,support
01/12/2021,1,weary,purpose
01/12/2021,1,weary,autonomy
01/12/2021,1,weary,ease
01/12/2021,1,weary,celebration of life fulfilled
01/12/2021,1,weary,contribution of life
01/12/2021,1,weary,self honesty limits bound
01/12/2021,1,weary,authenticity
01/12/2021,1,weary,water
01/12/2021,1,weary,air
01/12/2021,1,blah,meaning
01/12/2021,1,blah,support
01/12/2021,1,blah,purpose
01/12/2021,1,blah,autonomy
01/12/2021,1,blah,ease
01/12/2021,1,blah,celebration of life fulfilled
01/12/2021,1,blah,contribution of life
01/12/2021,1,blah,self honesty limits bound
01/12/2021,1,blah,authenticity
01/12/2021,1,blah,water
01/12/2021,1,blah,air
01/12/2021,1,heartbroken,meaning
01/12/2021,1,heartbroken,support
01/12/2021,1,heartbroken,purpose
01/12/2021,1,heartbroken,autonomy
01/12/2021,1,heartbroken,ease
01/12/2021,1,heartbroken,celebration of life fulfilled
01/12/2021,1,heartbroken,contribution of life
01/12/2021,1,heartbroken,self honesty limits bound
01/12/2021,1,heartbroken,authenticity
01/12/2021,1,heartbroken,water
01/12/2021,1,heartbroken,air
01/12/2021,1,disgruntled,meaning
01/12/2021,1,disgruntled,support
01/12/2021,1,disgruntled,purpose
01/12/2021,1,disgruntled,autonomy
01/12/2021,1,disgruntled,ease
01/12/2021,1,disgruntled,celebration of life fulfilled
01/12/2021,1,disgruntled,contribution of life
01/12/2021,1,disgruntled,self honesty limits bound
01/12/2021,1,disgruntled,authenticity
01/12/2021,1,disgruntled,water
01/12/2021,1,disgruntled,air
01/12/2021,1,disquieted,meaning
01/12/2021,1,disquieted,support
01/12/2021,1,disquieted,purpose
01/12/2021,1,disquieted,autonomy
01/12/2021,1,disquieted,ease
01/12/2021,1,disquieted,celebration of life fulfilled
01/12/2021,1,disquieted,contribution of life
01/12/2021,1,disquieted,self honesty limits bound
01/12/2021,1,disquieted,authenticity
01/12/2021,1,disquieted,water
01/12/2021,1,disquieted,air
01/12/2021,1,lonely,meaning
01/12/2021,1,lonely,support
01/12/2021,1,lonely,purpose
01/12/2021,1,lonely,autonomy
01/12/2021,1,lonely,ease
01/12/2021,1,lonely,celebration of life fulfilled
01/12/2021,1,lonely,contribution of life
01/12/2021,1,lonely,self honesty limits bound
01/12/2021,1,lonely,authenticity
01/12/2021,1,lonely,water
01/12/2021,1,lonely,air
01/12/2021,1,thankful,meaning
01/12/2021,1,thankful,support
01/12/2021,1,thankful,purpose
01/12/2021,1,thankful,autonomy
01/12/2021,1,thankful,ease
01/12/2021,1,thankful,celebration of life fulfilled
01/12/2021,1,thankful,contribution of life
01/12/2021,1,thankful,self honesty limits bound
01/12/2021,1,thankful,authenticity
01/12/2021,1,thankful,water
01/12/2021,1,thankful,air
01/12/2021,1,tender,meaning
01/12/2021,1,tender,support
01/12/2021,1,tender,purpose
01/12/2021,1,tender,autonomy
01/12/2021,1,tender,ease
01/12/2021,1,tender,celebration of life fulfilled
01/12/2021,1,tender,contribution of life
01/12/2021,1,tender,self honesty limits bound
01/12/2021,1,tender,authenticity
01/12/2021,1,tender,water
01/12/2021,1,tender,air
01/12/2021,1,skeptical,meaning
01/12/2021,1,skeptical,support
01/12/2021,1,skeptical,purpose
01/12/2021,1,skeptical,autonomy
01/12/2021,1,skeptical,ease
01/12/2021,1,skeptical,celebration of life fulfilled
01/12/2021,1,skeptical,contribution of life
01/12/2021,1,skeptical,self honesty limits bound
01/12/2021,1,skeptical,authenticity
01/12/2021,1,skeptical,water
01/12/2021,1,skeptical,air
01/12/2021,1,afraid,meaning
01/12/2021,1,afraid,support
01/12/2021,1,afraid,purpose
01/12/2021,1,afraid,autonomy
01/12/2021,1,afraid,ease
01/12/2021,1,afraid,celebration of life fulfilled
01/12/2021,1,afraid,contribution of life
01/12/2021,1,afraid,self honesty limits bound
01/12/2021,1,afraid,authenticity
01/12/2021,1,afraid,water
01/12/2021,1,afraid,air
01/12/2021,1,detached,meaning
01/12/2021,1,detached,support
01/12/2021,1,detached,purpose
01/12/2021,1,detached,autonomy
01/12/2021,1,detached,ease
01/12/2021,1,detached,celebration of life fulfilled
01/12/2021,1,detached,contribution of life
01/12/2021,1,detached,self honesty limits bound
01/12/2021,1,detached,authenticity
01/12/2021,1,detached,water
01/12/2021,1,detached,air
01/12/2021,1,worried,meaning
01/12/2021,1,worried,support
01/12/2021,1,worried,purpose
01/12/2021,1,worried,autonomy
01/12/2021,1,worried,ease
01/12/2021,1,worried,celebration of life fulfilled
01/12/2021,1,worried,contribution of life
01/12/2021,1,worried,self honesty limits bound
01/12/2021,1,worried,authenticity
01/12/2021,1,worried,water
01/12/2021,1,worried,air
01/12/2021,1,withdrawn,meaning
01/12/2021,1,withdrawn,support
01/12/2021,1,withdrawn,purpose
01/12/2021,1,withdrawn,autonomy
01/12/2021,1,withdrawn,ease
01/12/2021,1,withdrawn,celebration of life fulfilled
01/12/2021,1,withdrawn,contribution of life
01/12/2021,1,withdrawn,self honesty limits bound
01/12/2021,1,withdrawn,authenticity
01/12/2021,1,withdrawn,water
01/12/2021,1,withdrawn,air
01/12/2021,1,despairing,meaning
01/12/2021,1,despairing,support
01/12/2021,1,despairing,purpose
01/12/2021,1,despairing,autonomy
01/12/2021,1,despairing,ease
01/12/2021,1,despairing,celebration of life fulfilled
01/12/2021,1,despairing,contribution of life
01/12/2021,1,despairing,self honesty limits bound
01/12/2021,1,despairing,authenticity
01/12/2021,1,despairing,water
01/12/2021,1,despairing,air
01/12/2021,1,wistful,meaning
01/12/2021,1,wistful,support
01/12/2021,1,wistful,purpose
01/12/2021,1,wistful,autonomy
01/12/2021,1,wistful,ease
01/12/2021,1,wistful,celebration of life fulfilled
01/12/2021,1,wistful,contribution of life
01/12/2021,1,wistful,self honesty limits bound
01/12/2021,1,wistful,authenticity
01/12/2021,1,wistful,water
01/12/2021,1,wistful,air
01/12/2021,1,ashamed,meaning
01/12/2021,1,ashamed,support
01/12/2021,1,ashamed,purpose
01/12/2021,1,ashamed,autonomy
01/12/2021,1,ashamed,ease
01/12/2021,1,ashamed,celebration of life fulfilled
01/12/2021,1,ashamed,contribution of life
01/12/2021,1,ashamed,self honesty limits bound
01/12/2021,1,ashamed,authenticity
01/12/2021,1,ashamed,water
01/12/2021,1,ashamed,air
01/12/2021,1,hesitant,meaning
01/12/2021,1,hesitant,support
01/12/2021,1,hesitant,purpose
01/12/2021,1,hesitant,autonomy
01/12/2021,1,hesitant,ease
01/12/2021,1,hesitant,celebration of life fulfilled
01/12/2021,1,hesitant,contribution of life
01/12/2021,1,hesitant,self honesty limits bound
01/12/2021,1,hesitant,authenticity
01/12/2021,1,hesitant,water
01/12/2021,1,hesitant,air
01/12/2021,1,blue,meaning
01/12/2021,1,blue,support
01/12/2021,1,blue,purpose
01/12/2021,1,blue,autonomy
01/12/2021,1,blue,ease
01/12/2021,1,blue,celebration of life fulfilled
01/12/2021,1,blue,contribution of life
01/12/2021,1,blue,self honesty limits bound
01/12/2021,1,blue,authenticity
01/12/2021,1,blue,water
01/12/2021,1,blue,air
01/12/2021,1,dejected,meaning
01/12/2021,1,dejected,support
01/12/2021,1,dejected,purpose
01/12/2021,1,dejected,autonomy
01/12/2021,1,dejected,ease
01/12/2021,1,dejected,celebration of life fulfilled
01/12/2021,1,dejected,contribution of life
01/12/2021,1,dejected,self honesty limits bound
01/12/2021,1,dejected,authenticity
01/12/2021,1,dejected,water
01/12/2021,1,dejected,air
01/12/2021,1,helpless,meaning
01/12/2021,1,helpless,support
01/12/2021,1,helpless,purpose
01/12/2021,1,helpless,autonomy
01/12/2021,1,helpless,ease
01/12/2021,1,helpless,celebration of life fulfilled
01/12/2021,1,helpless,contribution of life
01/12/2021,1,helpless,self honesty limits bound
01/12/2021,1,helpless,authenticity
01/12/2021,1,helpless,water
01/12/2021,1,helpless,air
01/12/2021,1,disappointed,meaning
01/12/2021,1,disappointed,support
01/12/2021,1,disappointed,purpose
01/12/2021,1,disappointed,autonomy
01/12/2021,1,disappointed,ease
01/12/2021,1,disappointed,celebration of life fulfilled
01/12/2021,1,disappointed,contribution of life
01/12/2021,1,disappointed,self honesty limits bound
01/12/2021,1,disappointed,authenticity
01/12/2021,1,disappointed,water
01/12/2021,1,disappointed,air
01/12/2021,1,agitated,meaning
01/12/2021,1,agitated,support
01/12/2021,1,agitated,purpose
01/12/2021,1,agitated,autonomy
01/12/2021,1,agitated,ease
01/12/2021,1,agitated,celebration of life fulfilled
01/12/2021,1,agitated,contribution of life
01/12/2021,1,agitated,self honesty limits bound
01/12/2021,1,agitated,authenticity
01/12/2021,1,agitated,water
01/12/2021,1,agitated,air
01/12/2021,1,anguished,meaning
01/12/2021,1,anguished,support
01/12/2021,1,anguished,purpose
01/12/2021,1,anguished,autonomy
01/12/2021,1,anguished,ease
01/12/2021,1,anguished,celebration of life fulfilled
01/12/2021,1,anguished,contribution of life
01/12/2021,1,anguished,self honesty limits bound
01/12/2021,1,anguished,authenticity
01/12/2021,1,anguished,water
01/12/2021,1,anguished,air
01/12/2021,1,jealous,meaning
01/12/2021,1,jealous,support
01/12/2021,1,jealous,purpose
01/12/2021,1,jealous,autonomy
01/12/2021,1,jealous,ease
01/12/2021,1,jealous,celebration of life fulfilled
01/12/2021,1,jealous,contribution of life
01/12/2021,1,jealous,self honesty limits bound
01/12/2021,1,jealous,authenticity
01/12/2021,1,jealous,water
01/12/2021,1,jealous,air
01/12/2021,1,annoyed,meaning
01/12/2021,1,annoyed,support
01/12/2021,1,annoyed,purpose
01/12/2021,1,annoyed,autonomy
01/12/2021,1,annoyed,ease
01/12/2021,1,annoyed,celebration of life fulfilled
01/12/2021,1,annoyed,contribution of life
01/12/2021,1,annoyed,self honesty limits bound
01/12/2021,1,annoyed,authenticity
01/12/2021,1,annoyed,water
01/12/2021,1,annoyed,air
01/12/2021,1,overwhelmed,meaning
01/12/2021,1,overwhelmed,support
01/12/2021,1,overwhelmed,purpose
01/12/2021,1,overwhelmed,autonomy
01/12/2021,1,overwhelmed,ease
01/12/2021,1,overwhelmed,celebration of life fulfilled
01/12/2021,1,overwhelmed,contribution of life
01/12/2021,1,overwhelmed,self honesty limits bound
01/12/2021,1,overwhelmed,authenticity
01/12/2021,1,overwhelmed,water
01/12/2021,1,overwhelmed,air
01/12/2021,1,bewildered,meaning
01/12/2021,1,bewildered,support
01/12/2021,1,bewildered,purpose
01/12/2021,1,bewildered,autonomy
01/12/2021,1,bewildered,ease
01/12/2021,1,bewildered,celebration of life fulfilled
01/12/2021,1,bewildered,contribution of life
01/12/2021,1,bewildered,self honesty limits bound
01/12/2021,1,bewildered,authenticity
01/12/2021,1,bewildered,water
01/12/2021,1,bewildered,air
01/12/2021,1,confused,meaning
01/12/2021,1,confused,support
01/12/2021,1,confused,purpose
01/12/2021,1,confused,autonomy
01/12/2021,1,confused,ease
01/12/2021,1,confused,celebration of life fulfilled
01/12/2021,1,confused,contribution of life
01/12/2021,1,confused,self honesty limits bound
01/12/2021,1,confused,authenticity
01/12/2021,1,confused,water
01/12/2021,1,confused,air
01/12/2021,1,pleasant,meaning
01/12/2021,1,pleasant,support
01/12/2021,1,pleasant,purpose
01/12/2021,1,pleasant,autonomy
01/12/2021,1,pleasant,ease
01/12/2021,1,pleasant,celebration of life fulfilled
01/12/2021,1,pleasant,contribution of life
01/12/2021,1,pleasant,self honesty limits bound
01/12/2021,1,pleasant,authenticity
01/12/2021,1,pleasant,water
01/12/2021,1,pleasant,air
01/12/2021,1,morose,meaning
01/12/2021,1,morose,support
01/12/2021,1,morose,purpose
01/12/2021,1,morose,autonomy
01/12/2021,1,morose,ease
01/12/2021,1,morose,celebration of life fulfilled
01/12/2021,1,morose,contribution of life
01/12/2021,1,morose,self honesty limits bound
01/12/2021,1,morose,authenticity
01/12/2021,1,morose,water
01/12/2021,1,morose,air
01/12/2021,1,uncomfortable,meaning
01/12/2021,1,uncomfortable,support
01/12/2021,1,uncomfortable,purpose
01/12/2021,1,uncomfortable,autonomy
01/12/2021,1,uncomfortable,ease
01/12/2021,1,uncomfortable,celebration of life fulfilled
01/12/2021,1,uncomfortable,contribution of life
01/12/2021,1,uncomfortable,self honesty limits bound
01/12/2021,1,uncomfortable,authenticity
01/12/2021,1,uncomfortable,water
01/12/2021,1,uncomfortable,air
01/12/2021,1,mournful,meaning
01/12/2021,1,mournful,support
01/12/2021,1,mournful,purpose
01/12/2021,1,mournful,autonomy
01/12/2021,1,mournful,ease
01/12/2021,1,mournful,celebration of life fulfilled
01/12/2021,1,mournful,contribution of life
01/12/2021,1,mournful,self honesty limits bound
01/12/2021,1,mournful,authenticity
01/12/2021,1,mournful,water
01/12/2021,1,mournful,air
01/12/2021,1,lethargic,meaning
01/12/2021,1,lethargic,support
01/12/2021,1,lethargic,purpose
01/12/2021,1,lethargic,autonomy
01/12/2021,1,lethargic,ease
01/12/2021,1,lethargic,celebration of life fulfilled
01/12/2021,1,lethargic,contribution of life
01/12/2021,1,lethargic,self honesty limits bound
01/12/2021,1,lethargic,authenticity
01/12/2021,1,lethargic,water
01/12/2021,1,lethargic,air
01/12/2021,1,distressed,meaning
01/12/2021,1,distressed,support
01/12/2021,1,distressed,purpose
01/12/2021,1,distressed,autonomy
01/12/2021,1,distressed,ease
01/12/2021,1,distressed,celebration of life fulfilled
01/12/2021,1,distressed,contribution of life
01/12/2021,1,distressed,self honesty limits bound
01/12/2021,1,distressed,authenticity
01/12/2021,1,distressed,water
01/12/2021,1,distressed,air
01/12/2021,1,guilty,meaning
01/12/2021,1,guilty,support
01/12/2021,1,guilty,purpose
01/12/2021,1,guilty,autonomy
01/12/2021,1,guilty,ease
01/12/2021,1,guilty,celebration of life fulfilled
01/12/2021,1,guilty,contribution of life
01/12/2021,1,guilty,self honesty limits bound
01/12/2021,1,guilty,authenticity
01/12/2021,1,guilty,water
01/12/2021,1,guilty,air
01/12/2021,1,uneasy,meaning
01/12/2021,1,uneasy,support
01/12/2021,1,uneasy,purpose
01/12/2021,1,uneasy,autonomy
01/12/2021,1,uneasy,ease
01/12/2021,1,uneasy,celebration of life fulfilled
01/12/2021,1,uneasy,contribution of life
01/12/2021,1,uneasy,self honesty limits bound
01/12/2021,1,uneasy,authenticity
01/12/2021,1,uneasy,water
01/12/2021,1,uneasy,air
01/12/2021,1,wretched,meaning
01/12/2021,1,wretched,support
01/12/2021,1,wretched,purpose
01/12/2021,1,wretched,autonomy
01/12/2021,1,wretched,ease
01/12/2021,1,wretched,celebration of life fulfilled
01/12/2021,1,wretched,contribution of life
01/12/2021,1,wretched,self honesty limits bound
01/12/2021,1,wretched,authenticity
01/12/2021,1,wretched,water
01/12/2021,1,wretched,air
01/12/2021,1,anxious,meaning
01/12/2021,1,anxious,support
01/12/2021,1,anxious,purpose
01/12/2021,1,anxious,autonomy
01/12/2021,1,anxious,ease
01/12/2021,1,anxious,celebration of life fulfilled
01/12/2021,1,anxious,contribution of life
01/12/2021,1,anxious,self honesty limits bound
01/12/2021,1,anxious,authenticity
01/12/2021,1,anxious,water
01/12/2021,1,anxious,air
01/12/2021,1,nervous,meaning
01/12/2021,1,nervous,support
01/12/2021,1,nervous,purpose
01/12/2021,1,nervous,autonomy
01/12/2021,1,nervous,ease
01/12/2021,1,nervous,celebration of life fulfilled
01/12/2021,1,nervous,contribution of life
01/12/2021,1,nervous,self honesty limits bound
01/12/2021,1,nervous,authenticity
01/12/2021,1,nervous,water
01/12/2021,1,nervous,air
01/12/2021,1,despondant,meaning
01/12/2021,1,despondant,support
01/12/2021,1,despondant,purpose
01/12/2021,1,despondant,autonomy
01/12/2021,1,despondant,ease
01/12/2021,1,despondant,celebration of life fulfilled
01/12/2021,1,despondant,contribution of life
01/12/2021,1,despondant,self honesty limits bound
01/12/2021,1,despondant,authenticity
01/12/2021,1,despondant,water
01/12/2021,1,despondant,air
01/12/2021,1,intense,meaning
01/12/2021,1,intense,support
01/12/2021,1,intense,purpose
01/12/2021,1,intense,autonomy
01/12/2021,1,intense,ease
01/12/2021,1,intense,celebration of life fulfilled
01/12/2021,1,intense,contribution of life
01/12/2021,1,intense,self honesty limits bound
01/12/2021,1,intense,authenticity
01/12/2021,1,intense,water
01/12/2021,1,intense,air
01/12/2021,1,nettled,meaning
01/12/2021,1,nettled,support
01/12/2021,1,nettled,purpose
01/12/2021,1,nettled,autonomy
01/12/2021,1,nettled,ease
01/12/2021,1,nettled,celebration of life fulfilled
01/12/2021,1,nettled,contribution of life
01/12/2021,1,nettled,self honesty limits bound
01/12/2021,1,nettled,authenticity
01/12/2021,1,nettled,water
01/12/2021,1,nettled,air
01/12/2021,1,apprehensive,meaning
01/12/2021,1,apprehensive,support
01/12/2021,1,apprehensive,purpose
01/12/2021,1,apprehensive,autonomy
01/12/2021,1,apprehensive,ease
01/12/2021,1,apprehensive,celebration of life fulfilled
01/12/2021,1,apprehensive,contribution of life
01/12/2021,1,apprehensive,self honesty limits bound
01/12/2021,1,apprehensive,authenticity
01/12/2021,1,apprehensive,water
01/12/2021,1,apprehensive,air
29/11/2021,7,sensitive,balance
29/11/2021,7,sensitive,vestibular (balance)
29/11/2021,7,sensitive,proprioception (awareness)
29/11/2021,7,sensitive,health (dentistry etc)
29/11/2021,7,sensitive,hygiene and cleanliness
29/11/2021,7,sensitive,peace of mind -relief
29/11/2021,7,sensitive,auditory (sensory stim)
29/11/2021,7,sensitive,order/ symetry
29/11/2021,7,sensitive,fell asleep on sofa
29/11/2021,7,sensitive,rest
29/11/2021,7,sensitive,strong cramps
29/11/2021,7,sensitive,water
29/11/2021,7,sensitive,relief (physical discomfort)
29/11/2021,7,sensitive,relief
29/11/2021,7,sensitive,air
29/11/2021,7,sensitive,nutrition
29/11/2021,7,ashamed,balance
29/11/2021,7,ashamed,vestibular (balance)
29/11/2021,7,ashamed,proprioception (awareness)
29/11/2021,7,ashamed,health (dentistry etc)
29/11/2021,7,ashamed,hygiene and cleanliness
29/11/2021,7,ashamed,peace of mind -relief
29/11/2021,7,ashamed,auditory (sensory stim)
29/11/2021,7,ashamed,order/ symetry
29/11/2021,7,ashamed,fell asleep on sofa
29/11/2021,7,ashamed,rest
29/11/2021,7,ashamed,strong cramps
29/11/2021,7,ashamed,water
29/11/2021,7,ashamed,relief (physical discomfort)
29/11/2021,7,ashamed,relief
29/11/2021,7,ashamed,air
29/11/2021,7,ashamed,nutrition
29/11/2021,7,guilty,balance
29/11/2021,7,guilty,vestibular (balance)
29/11/2021,7,guilty,proprioception (awareness)
29/11/2021,7,guilty,health (dentistry etc)
29/11/2021,7,guilty,hygiene and cleanliness
29/11/2021,7,guilty,peace of mind -relief
29/11/2021,7,guilty,auditory (sensory stim)
29/11/2021,7,guilty,order/ symetry
29/11/2021,7,guilty,fell asleep on sofa
29/11/2021,7,guilty,rest
29/11/2021,7,guilty,strong cramps
29/11/2021,7,guilty,water
29/11/2021,7,guilty,relief (physical discomfort)
29/11/2021,7,guilty,relief
29/11/2021,7,guilty,air
29/11/2021,7,guilty,nutrition
29/11/2021,7,apathetic,balance
29/11/2021,7,apathetic,vestibular (balance)
29/11/2021,7,apathetic,proprioception (awareness)
29/11/2021,7,apathetic,health (dentistry etc)
29/11/2021,7,apathetic,hygiene and cleanliness
29/11/2021,7,apathetic,peace of mind -relief
29/11/2021,7,apathetic,auditory (sensory stim)
29/11/2021,7,apathetic,order/ symetry
29/11/2021,7,apathetic,fell asleep on sofa
29/11/2021,7,apathetic,rest
29/11/2021,7,apathetic,strong cramps
29/11/2021,7,apathetic,water
29/11/2021,7,apathetic,relief (physical discomfort)
29/11/2021,7,apathetic,relief
29/11/2021,7,apathetic,air
29/11/2021,7,apathetic,nutrition
29/11/2021,7,overwhelmed,balance
29/11/2021,7,overwhelmed,vestibular (balance)
29/11/2021,7,overwhelmed,proprioception (awareness)
29/11/2021,7,overwhelmed,health (dentistry etc)
29/11/2021,7,overwhelmed,hygiene and cleanliness
29/11/2021,7,overwhelmed,peace of mind -relief
29/11/2021,7,overwhelmed,auditory (sensory stim)
29/11/2021,7,overwhelmed,order/ symetry
29/11/2021,7,overwhelmed,fell asleep on sofa
29/11/2021,7,overwhelmed,rest
29/11/2021,7,overwhelmed,strong cramps
29/11/2021,7,overwhelmed,water
29/11/2021,7,overwhelmed,relief (physical discomfort)
29/11/2021,7,overwhelmed,relief
29/11/2021,7,overwhelmed,air
29/11/2021,7,overwhelmed,nutrition
29/11/2021,7,appreciative,balance
29/11/2021,7,appreciative,vestibular (balance)
29/11/2021,7,appreciative,proprioception (awareness)
29/11/2021,7,appreciative,health (dentistry etc)
29/11/2021,7,appreciative,hygiene and cleanliness
29/11/2021,7,appreciative,peace of mind -relief
29/11/2021,7,appreciative,auditory (sensory stim)
29/11/2021,7,appreciative,order/ symetry
29/11/2021,7,appreciative,fell asleep on sofa
29/11/2021,7,appreciative,rest
29/11/2021,7,appreciative,strong cramps
29/11/2021,7,appreciative,water
29/11/2021,7,appreciative,relief (physical discomfort)
29/11/2021,7,appreciative,relief
29/11/2021,7,appreciative,air
29/11/2021,7,appreciative,nutrition
29/11/2021,1,friendly,vestibular (balance)
29/11/2021,1,friendly,health (dentistry etc)
29/11/2021,1,friendly,hygiene and cleanliness
29/11/2021,1,friendly,order/ symetry
29/11/2021,1,friendly,rest
29/11/2021,1,friendly,creativity
29/11/2021,1,friendly,water
29/11/2021,1,friendly,nutrition
29/11/2021,1,grateful,vestibular (balance)
29/11/2021,1,grateful,health (dentistry etc)
29/11/2021,1,grateful,hygiene and cleanliness
29/11/2021,1,grateful,order/ symetry
29/11/2021,1,grateful,rest
29/11/2021,1,grateful,creativity
29/11/2021,1,grateful,water
29/11/2021,1,grateful,nutrition
29/11/2021,1,touched,vestibular (balance)
29/11/2021,1,touched,health (dentistry etc)
29/11/2021,1,touched,hygiene and cleanliness
29/11/2021,1,touched,order/ symetry
29/11/2021,1,touched,rest
29/11/2021,1,touched,creativity
29/11/2021,1,touched,water
29/11/2021,1,touched,nutrition
29/11/2021,1,gratified,vestibular (balance)
29/11/2021,1,gratified,health (dentistry etc)
29/11/2021,1,gratified,hygiene and cleanliness
29/11/2021,1,gratified,order/ symetry
29/11/2021,1,gratified,rest
29/11/2021,1,gratified,creativity
29/11/2021,1,gratified,water
29/11/2021,1,gratified,nutrition
29/11/2021,1,radiant,vestibular (balance)
29/11/2021,1,radiant,health (dentistry etc)
29/11/2021,1,radiant,hygiene and cleanliness
29/11/2021,1,radiant,order/ symetry
29/11/2021,1,radiant,rest
